Product_ID,Category,Price,Date,Season,Market_Trend_Index,Competitor_Activity_Score,Consumer_Confidence_Index,Product_Specification_1,Product_Specification_2,Sales_Volume,Year,Month
1162,Laptop,165.76,2009-01-03,Winter,-0.4082463163044042,1.4899193982681107,48.70578072815864,Spec_B,Lightweight,31,2009,January
1202,Accessories,142.91,2009-01-03,Winter,-0.4557578763078638,-0.8078918286619186,75.2965433108434,Spec_C,Lightweight,30,2009,January
1270,Tablet,124.53,2009-01-03,Winter,0.6795655877508331,-0.0156808464411899,80.00567272085867,Spec_B,High-Resolution,23,2009,January
1271,Accessories,97.82,2009-01-03,Winter,-2.359065257188848,1.5098416816488494,84.24878258787872,Spec_B,High-Resolution,50,2009,January
1456,Smartphone,90.94,2009-01-03,Winter,1.0251364005858996,-0.0610815663356226,78.0202718753242,Spec_A,Long-Battery-Life,64,2009,January
1462,Tablet,64.83,2009-01-03,Winter,-1.0695034522554303,-1.2582287391208171,55.527358124268495,Spec_C,Long-Battery-Life,94,2009,January
1252,Accessories,141.06,2009-01-03,Winter,-0.3115692661366001,-0.236959207361874,64.50309401300196,Spec_A,High-Resolution,56,2009,January
1296,Smartphone,44.04,2009-01-03,Winter,0.9033334563921702,-0.635846052183098,95.25185171448784,Spec_B,Long-Battery-Life,64,2009,January
1338,Accessories,110.42,2009-01-04,Winter,-0.3959185631632766,1.3468239255868897,75.62125914489735,Spec_B,Lightweight,85,2009,January
1053,Accessories,92.8,2009-01-04,Winter,-1.2281281723979975,0.5072351837207569,80.64060856322446,Spec_B,High-Resolution,25,2009,January
1217,Laptop,52.01,2009-01-04,Winter,-0.3442789879357444,0.4269730252613851,89.70494967293493,Spec_A,Lightweight,76,2009,January
1188,Laptop,46.81,2009-01-04,Winter,0.3609526263500148,-1.5162716364135318,45.04242416729015,Spec_B,Long-Battery-Life,93,2009,January
1380,Tablet,81.35,2009-01-04,Winter,-0.5699777368492754,-0.4179330921763369,69.54895663992102,Spec_B,Long-Battery-Life,63,2009,January
1493,Tablet,163.38,2009-01-04,Winter,0.5614996181566447,-0.2883808297995191,42.63464580066092,Spec_C,Lightweight,36,2009,January
1041,Smartphone,61.5,2009-01-04,Winter,1.2548126065095728,-1.5087863128634085,96.00695157076048,Spec_C,Long-Battery-Life,78,2009,January
1157,Tablet,102.91,2009-01-04,Winter,0.3741565151823298,0.468506436441777,76.85902243826189,Spec_C,Lightweight,20,2009,January
1015,Accessories,96.6,2009-01-04,Winter,0.3113577759027874,-2.550884734915671,76.35455071656772,Spec_A,Lightweight,80,2009,January
1065,Tablet,69.26,2009-01-04,Winter,-0.263590764105013,-0.1730115555529099,79.42226680317819,Spec_C,High-Resolution,13,2009,January
1521,Accessories,124.3,2009-01-04,Winter,-0.2104972186859027,0.2068102900342562,45.80387803563409,Spec_A,Lightweight,29,2009,January
1344,Tablet,77.9,2009-01-04,Winter,-1.0604168803106209,0.8590442513013177,59.33580460243447,Spec_B,Lightweight,54,2009,January
1129,Tablet,67.05,2009-01-04,Winter,-1.2989673968668372,-0.6097091200134042,70.15224837528515,Spec_C,Lightweight,90,2009,January
1648,Tablet,119.97,2009-01-04,Winter,1.8663222412449647,1.9647253218420424,67.83245165149172,Spec_C,Long-Battery-Life,88,2009,January
1472,Tablet,71.95,2009-01-04,Winter,-0.1143764788168581,-1.1045693568362804,69.49118240856542,Spec_A,High-Resolution,74,2009,January
1063,Laptop,47.54,2009-01-04,Winter,-0.8719152066877058,-1.5396734641973486,63.152485930027375,Spec_B,High-Resolution,48,2009,January
1139,Smartphone,117.92,2009-01-04,Winter,1.406540520862341,-0.2099954999592448,63.47907725925087,Spec_B,High-Resolution,94,2009,January
1499,Laptop,79.01,2009-01-04,Winter,0.344309341112043,0.7803899822802748,75.07415459793356,Spec_C,Long-Battery-Life,93,2009,January
1593,Tablet,71.83,2009-01-04,Winter,-1.6317931271509092,0.8781981166472247,96.44526576639956,Spec_C,Long-Battery-Life,61,2009,January
1392,Accessories,140.47,2009-01-04,Winter,0.5747718165404813,1.1099759821703974,63.85171919897616,Spec_C,Lightweight,32,2009,January
1675,Tablet,75.49,2009-01-04,Winter,0.1144743061402684,0.1677686767153056,51.23416226096679,Spec_B,Lightweight,29,2009,January
1419,Tablet,128.47,2009-01-04,Winter,-0.3225000721145277,0.1901041182000781,73.35257556686454,Spec_B,High-Resolution,93,2009,January
1289,Tablet,89.29,2009-01-04,Winter,-1.5762514289866356,-1.2301407700659708,81.66473898547025,Spec_C,Lightweight,84,2009,January
1379,Smartphone,80.03,2009-01-04,Winter,-0.3814360835058708,0.5882170087258332,44.13108296320736,Spec_C,Lightweight,25,2009,January
1490,Smartphone,132.33,2009-01-04,Winter,1.0515865250287364,-0.4987700372376166,82.59198441272221,Spec_C,Lightweight,54,2009,January
1231,Tablet,144.68,2009-01-04,Winter,-0.4414214413346297,-1.6940757628083836,74.15135957350904,Spec_A,Long-Battery-Life,61,2009,January
1041,Accessories,61.5,2009-01-04,Winter,0.064833377714061,-0.457055855152819,66.61362774418039,Spec_A,High-Resolution,78,2009,January
1028,Smartphone,154.71,2009-01-04,Winter,0.1541328262164825,-0.7265248109253716,68.29726846682246,Spec_C,High-Resolution,93,2009,January
1135,Laptop,51.99,2009-01-05,Winter,2.973068156384072,0.0329145002562267,58.9078768037848,Spec_B,Long-Battery-Life,89,2009,January
1201,Smartphone,101.24,2009-01-05,Winter,0.1396668533916795,0.431668189150304,54.858915397690616,Spec_B,Lightweight,34,2009,January
1033,Tablet,52.23,2009-01-05,Winter,0.0409412951431771,-0.4872563525694578,82.34269450817044,Spec_C,Long-Battery-Life,19,2009,January
1048,Accessories,73.18,2009-01-05,Winter,-1.1878831120526694,0.9350830784696408,65.60421028460975,Spec_C,Lightweight,23,2009,January
1503,Accessories,115.12,2009-01-05,Winter,0.1958554190559772,-0.3942561706948622,74.01371638250706,Spec_A,Long-Battery-Life,95,2009,January
1407,Tablet,58.8,2009-01-05,Winter,-0.2795834878614997,1.2765730905069554,87.37367425345154,Spec_C,High-Resolution,28,2009,January
1574,Accessories,146.71,2009-01-05,Winter,0.9927132233343404,0.4596816857895315,89.33560263957052,Spec_A,High-Resolution,41,2009,January
1099,Tablet,63.41,2009-01-05,Winter,2.1031269022806884,0.0546185686006103,78.06026521480447,Spec_C,High-Resolution,49,2009,January
1684,Accessories,42.17,2009-01-05,Winter,-1.382684208961019,0.1507401024499112,60.74753795986299,Spec_C,Lightweight,78,2009,January
1547,Accessories,118.72,2009-01-05,Winter,-0.1094212736020555,-0.4839125184516035,67.19008313299997,Spec_B,High-Resolution,67,2009,January
1613,Laptop,98.16,2009-01-05,Winter,1.4715382810477045,0.2426405936351385,77.24913243367092,Spec_C,Lightweight,34,2009,January
1462,Tablet,64.83,2009-01-05,Winter,0.0779058704906974,1.027913688278471,47.7502117016216,Spec_B,Lightweight,94,2009,January
1643,Accessories,54.85,2009-01-05,Winter,1.099039259155066,-2.029003542272477,54.93914579892866,Spec_B,Long-Battery-Life,32,2009,January
1005,Tablet,52.45,2009-01-05,Winter,0.3795416664098331,0.4899656330061201,65.36987331148947,Spec_C,Long-Battery-Life,23,2009,January
1218,Laptop,158.07,2009-01-05,Winter,-0.163333729655064,0.3265917262253818,88.81139417294955,Spec_A,High-Resolution,24,2009,January
1503,Laptop,115.12,2009-01-05,Winter,0.5455908434682156,0.275293254235422,68.39623978049599,Spec_B,High-Resolution,95,2009,January
1398,Accessories,52.91,2009-01-05,Winter,-1.1519462104953948,-0.128612766095728,88.77553797394798,Spec_A,Lightweight,35,2009,January
1393,Laptop,62.2,2009-01-05,Winter,0.5915718341819068,-0.1936819574752964,72.37972399373344,Spec_B,Lightweight,65,2009,January
1207,Laptop,127.38,2009-01-05,Winter,-1.9474300822867645,0.976276797744366,56.74161335474712,Spec_A,Long-Battery-Life,68,2009,January
1015,Smartphone,96.6,2009-01-05,Winter,3.093754777224961,-0.8653064121936331,88.69649229829874,Spec_A,Long-Battery-Life,80,2009,January
1554,Accessories,89.88,2009-01-05,Winter,0.6318261335850206,-1.1525922908833952,47.11985693626038,Spec_A,Long-Battery-Life,89,2009,January
1461,Accessories,119.25,2009-01-05,Winter,-0.3452840086295125,-0.6041925983932098,46.34392855350136,Spec_A,High-Resolution,68,2009,January
1691,Smartphone,139.04,2009-01-05,Winter,0.2167257362476776,0.1337013051668067,85.22165720379604,Spec_B,Long-Battery-Life,12,2009,January
1575,Smartphone,139.16,2009-01-05,Winter,-1.0341233618048349,-0.3414177347403477,72.99132852064083,Spec_B,Long-Battery-Life,40,2009,January
1241,Laptop,104.78,2009-01-05,Winter,1.588496554338389,-1.4477218224415287,78.73635411528488,Spec_B,High-Resolution,59,2009,January
1564,Laptop,106.82,2009-01-05,Winter,0.1349148097375296,0.3184171388926868,57.942136505042114,Spec_B,Lightweight,93,2009,January
1096,Accessories,48.36,2009-01-06,Winter,0.6678503802957092,0.4199186869706183,45.98780158048186,Spec_C,High-Resolution,21,2009,January
1485,Laptop,42.71,2009-01-06,Winter,-0.7293324691423895,-2.268237301726607,89.60200862885665,Spec_B,Lightweight,23,2009,January
1407,Tablet,58.8,2009-01-06,Winter,1.6324788971313882,0.3231251385884398,67.597061783798,Spec_B,Lightweight,28,2009,January
1231,Tablet,144.68,2009-01-06,Winter,-1.955694111770719,0.6338477830160731,81.3231896602969,Spec_B,High-Resolution,61,2009,January
1655,Accessories,65.85,2009-01-06,Winter,-0.6572239252358816,-0.1258012235111154,62.82366675968872,Spec_C,Long-Battery-Life,68,2009,January
1171,Tablet,70.0,2009-01-06,Winter,0.7043548787895925,1.3729182987866997,48.54331616602978,Spec_A,Lightweight,56,2009,January
1541,Smartphone,151.01,2009-01-06,Winter,-0.9024445778532874,1.0548959988203497,62.43595947653903,Spec_B,Long-Battery-Life,49,2009,January
1036,Accessories,78.35,2009-01-06,Winter,-0.4423882725358515,0.7810892066700553,79.82758481743114,Spec_C,Lightweight,39,2009,January
1525,Tablet,89.91,2009-01-06,Winter,0.3847264535848528,-0.2432338736600132,74.93992165210985,Spec_C,Long-Battery-Life,58,2009,January
1160,Laptop,79.97,2009-01-06,Winter,-0.0949524696227246,0.4073380984546602,90.44819855124564,Spec_A,High-Resolution,76,2009,January
1243,Smartphone,67.18,2009-01-06,Winter,-1.567122482840119,-1.1659094015992324,82.07739002602975,Spec_A,Lightweight,79,2009,January
1086,Laptop,140.76,2009-01-06,Winter,0.6924375150844566,0.6057321519460082,56.80070060266856,Spec_C,High-Resolution,94,2009,January
1578,Smartphone,121.89,2009-01-06,Winter,-0.308196992917956,-0.2862677527016019,74.64571181476464,Spec_B,High-Resolution,44,2009,January
1682,Accessories,80.9,2009-01-06,Winter,1.37772660626115,-0.3559614868780728,58.9712636846824,Spec_B,High-Resolution,39,2009,January
1557,Tablet,149.73,2009-01-06,Winter,0.4793606749488578,1.6454772339127504,83.79847168667207,Spec_C,Long-Battery-Life,81,2009,January
1574,Accessories,146.71,2009-01-06,Winter,-1.0028966390447265,0.817130788164799,82.68440253908132,Spec_A,Long-Battery-Life,41,2009,January
1646,Laptop,95.49,2009-01-06,Winter,1.1763924421467942,-0.5001077472099692,45.3096833353103,Spec_B,Lightweight,70,2009,January
1028,Laptop,154.71,2009-01-06,Winter,-1.4686043550483856,-0.0859119350886179,47.477011201698886,Spec_B,High-Resolution,93,2009,January
1620,Smartphone,135.02,2009-01-06,Winter,-1.201866855563204,-0.9059631257804472,92.36346163112408,Spec_C,High-Resolution,39,2009,January
1556,Smartphone,130.95,2009-01-06,Winter,0.8148887980964155,0.1581388981335337,75.07331226080444,Spec_A,Lightweight,94,2009,January
1340,Accessories,94.84,2009-01-06,Winter,0.1557026962571335,-0.2241356956375867,87.3930010812455,Spec_A,High-Resolution,19,2009,January
1331,Tablet,70.22,2009-01-06,Winter,-0.2815131897875323,-0.642500060079986,70.95524365607417,Spec_C,High-Resolution,65,2009,January
1640,Laptop,54.31,2009-01-06,Winter,-0.6347893664286594,-0.1546766488789852,49.04811795153826,Spec_C,Long-Battery-Life,25,2009,January
1506,Accessories,61.75,2009-01-06,Winter,0.5799384041932056,0.2582598219185345,79.07820335765992,Spec_A,Lightweight,65,2009,January
1348,Accessories,97.9,2009-01-06,Winter,1.5958376362568574,-0.5544745648818098,61.44716067017667,Spec_B,Lightweight,84,2009,January
1473,Smartphone,87.93,2009-01-07,Winter,-0.771762131981278,0.669306605067774,43.180166259540215,Spec_C,High-Resolution,74,2009,January
1231,Accessories,144.68,2009-01-07,Winter,0.1847746103307727,1.3981721027729546,49.17526799925815,Spec_B,Long-Battery-Life,61,2009,January
1190,Smartphone,142.72,2009-01-07,Winter,1.0438460182997464,-0.9255210000562952,71.46137873727093,Spec_B,Lightweight,29,2009,January
1225,Tablet,126.04,2009-01-07,Winter,-0.09709592567583,1.300698079263554,55.309056816950815,Spec_B,Long-Battery-Life,42,2009,January
1385,Laptop,117.26,2009-01-07,Winter,-0.2336087363648687,0.2391502242630403,65.96660638854077,Spec_A,High-Resolution,53,2009,January
1377,Accessories,157.36,2009-01-07,Winter,0.8432223308913703,0.7485080542693261,92.31383284510216,Spec_B,High-Resolution,40,2009,January
1283,Accessories,126.68,2009-01-07,Winter,-0.888291674112237,1.4473886277690666,80.50369406456008,Spec_B,Long-Battery-Life,29,2009,January
1633,Accessories,61.84,2009-01-07,Winter,0.8095504326555633,0.0426298774058265,46.51692067272376,Spec_C,Lightweight,31,2009,January
1628,Tablet,47.7,2009-01-07,Winter,-0.624566926960543,-0.0602038766466462,70.67828097298174,Spec_A,Long-Battery-Life,67,2009,January
1259,Accessories,69.5,2009-01-07,Winter,-0.253286710239555,-0.5275621469852974,92.31131846860804,Spec_A,High-Resolution,38,2009,January
1359,Tablet,106.23,2009-01-07,Winter,-0.5000386632034078,0.3439494464278367,77.92211028169972,Spec_C,Lightweight,90,2009,January
1456,Laptop,90.94,2009-01-07,Winter,-0.1330829623197598,-0.2891742197249766,62.23660493624904,Spec_C,Long-Battery-Life,64,2009,January
1411,Laptop,141.1,2009-01-07,Winter,0.4248169864727995,-1.3393780704278475,67.7894410477312,Spec_C,Long-Battery-Life,50,2009,January
1649,Tablet,102.52,2009-01-07,Winter,-0.7955210987069836,-1.6558635563935968,66.69542387772974,Spec_B,High-Resolution,48,2009,January
1318,Laptop,59.99,2009-01-07,Winter,0.4498985477149824,-0.7089305321643669,91.48454888268532,Spec_C,High-Resolution,35,2009,January
1677,Accessories,168.0,2009-01-07,Winter,0.9251454896186608,1.9398822912455973,67.08458004395715,Spec_A,Lightweight,48,2009,January
1225,Smartphone,126.04,2009-01-07,Winter,1.0786605982142798,0.4696700453024443,81.3126526677784,Spec_C,Lightweight,42,2009,January
1234,Laptop,137.36,2009-01-07,Winter,0.2869547782682946,-0.928642708720122,63.791344368651856,Spec_A,Lightweight,35,2009,January
1684,Accessories,42.17,2009-01-07,Winter,0.9090172470557574,0.395111875022186,62.19164812776408,Spec_C,High-Resolution,78,2009,January
1664,Accessories,76.8,2009-01-08,Winter,1.0467755784146593,1.6669022736284211,60.64086378160685,Spec_A,High-Resolution,89,2009,January
1374,Laptop,94.45,2009-01-08,Winter,-0.0939616550906423,-0.05399848968322,46.76543617323924,Spec_B,Lightweight,55,2009,January
1672,Accessories,99.3,2009-01-08,Winter,0.8324252794916113,0.690068413369569,90.79594236153471,Spec_C,High-Resolution,58,2009,January
1608,Smartphone,44.25,2009-01-08,Winter,-1.092069396402061,1.5241358546125254,91.36849795709988,Spec_A,High-Resolution,18,2009,January
1472,Smartphone,71.95,2009-01-08,Winter,0.5695178116427997,0.1476642589570969,58.54621529211118,Spec_C,High-Resolution,74,2009,January
1233,Smartphone,45.38,2009-01-08,Winter,0.7683497434242724,0.4065961698241174,80.81909147944506,Spec_B,High-Resolution,90,2009,January
1692,Tablet,83.34,2009-01-08,Winter,1.2017858308509797,0.7241991314715021,83.18929364540449,Spec_C,High-Resolution,37,2009,January
1113,Accessories,94.16,2009-01-08,Winter,0.5897810840728401,0.3586472981317031,80.04624613634637,Spec_B,Lightweight,59,2009,January
1497,Laptop,82.02,2009-01-08,Winter,0.8903274056166283,1.0440190143297718,82.1017939784752,Spec_A,Long-Battery-Life,36,2009,January
1442,Accessories,106.64,2009-01-08,Winter,0.0330633455615492,0.1730971033633413,94.66976165090892,Spec_C,Long-Battery-Life,13,2009,January
1564,Smartphone,106.82,2009-01-08,Winter,-2.303613315009398,0.4068211402788332,83.1044727002725,Spec_B,Long-Battery-Life,93,2009,January
1268,Smartphone,167.97,2009-01-08,Winter,-0.0388210504690927,-0.108602283221945,54.00196227744807,Spec_B,Lightweight,30,2009,January
1510,Smartphone,169.85,2009-01-08,Winter,1.3909943257619295,2.425256700125856,93.58300264117322,Spec_A,Lightweight,89,2009,January
1386,Accessories,65.94,2009-01-08,Winter,0.0512907838783875,0.62270854628362,60.90230864968368,Spec_C,Long-Battery-Life,81,2009,January
1387,Accessories,141.59,2009-01-08,Winter,0.031426094321315,-1.0003864625733263,94.65766272900544,Spec_B,Lightweight,32,2009,January
1113,Accessories,94.16,2009-01-08,Winter,0.3147756263510262,-0.0188631559962943,42.25261510627068,Spec_B,Lightweight,59,2009,January
1613,Tablet,98.16,2009-01-08,Winter,0.5311863606175317,0.4831190868150261,65.84305122302419,Spec_A,Lightweight,34,2009,January
